mid_price,spread,mid_price_return,depth_imbalance,imbalance_zscore,return_zscore,timestamp
100.265,0.06999999999999318,0.0,-0.21724950172132632,,,2024-01-01 09:30:00.000
99.83500000000001,0.07000000000000739,-0.004297857690135877,0.22804017952553965,,,2024-01-01 09:30:00.150
99.60499999999999,0.07000000000000739,-0.0023064591051138767,0.12006552006552007,,,2024-01-01 09:30:00.300
100.045,0.06999999999999318,0.00440772063470896,-0.18116591928251122,,,2024-01-01 09:30:00.450
100.205,0.06999999999999318,0.0015980028369355502,-0.36970718348430587,,,2024-01-01 09:30:00.600
101.13499999999999,0.07000000000000739,0.009238170399667046,-0.2297029702970297,,,2024-01-01 09:30:00.750
101.08500000000001,0.07000000000000739,-0.0004945109387687601,-0.00395825836631882,,,2024-01-01 09:30:00.900
101.31,0.0799999999999983,0.002223375999295957,0.3578306150520731,,,2024-01-01 09:30:01.050
102.36500000000001,0.07000000000000739,0.01035973423895599,-0.3861952861952862,,,2024-01-01 09:30:01.200
101.91999999999999,0.0799999999999983,-0.004356665480688963,0.1414771583819682,,,2024-01-01 09:30:01.350
102.195,0.07000000000000739,0.0026945610698880266,-0.08456167571761056,,,2024-01-01 09:30:01.500
102.025,0.07000000000000739,-0.0016648716018717066,0.021640977736260315,,,2024-01-01 09:30:01.650
102.16499999999999,0.07000000000000739,0.0013712720695217588,0.1467146714671467,,,2024-01-01 09:30:01.800
101.735,0.06999999999999318,-0.004217760053525093,-0.4013118664281455,,,2024-01-01 09:30:01.950
101.875,0.06999999999999318,0.0013751782531606063,0.024355971896955503,,,2024-01-01 09:30:02.100
102.055,0.07000000000000739,0.001765312084979201,0.09606363450948399,,,2024-01-01 09:30:02.250
101.10499999999999,0.07000000000000739,-0.00935230285831315,0.30275229357798167,,,2024-01-01 09:30:02.400
102.175,0.06999999999999318,0.01052744866264823,0.08131868131868132,,,2024-01-01 09:30:02.550
103.175,0.06999999999999318,0.009739546188304417,-0.05394990366088632,,,2024-01-01 09:30:02.700
102.485,0.06999999999999318,-0.006710129232553978,-0.017077798861480076,,,2024-01-01 09:30:02.850
102.815,0.06999999999999318,0.0032148103673902114,-0.19494500351041422,,,2024-01-01 09:30:03.000
102.875,0.06999999999999318,0.0005834022237522077,-0.175754739059209,,,2024-01-01 09:30:03.150
103.60499999999999,0.07000000000000739,0.007070932211811838,0.22544508901780355,,,2024-01-01 09:30:03.300
103.72,0.0799999999999983,0.001109369461417765,-0.17316439246263807,,,2024-01-01 09:30:03.450
104.10499999999999,0.07000000000000739,0.003705044536693879,0.29272339416923443,,,2024-01-01 09:30:03.600
104.025,0.07000000000000739,-0.0007687503381524142,0.034394438346139776,,,2024-01-01 09:30:03.750
104.515,0.06999999999999318,0.004699346904740797,0.2704309063893016,,,2024-01-01 09:30:03.900
104.715,0.06999999999999318,0.0019117723167286127,0.02128345694937117,,,2024-01-01 09:30:04.050
104.465,0.06999999999999318,-0.00239028701626016,-0.20330368487928843,,,2024-01-01 09:30:04.200
104.565,0.06999999999999318,0.0009568005322574065,0.4310740354535975,,,2024-01-01 09:30:04.350
104.75999999999999,0.0799999999999983,0.0018631320330392597,0.4740549424747593,,,2024-01-01 09:30:04.500
105.16,0.0799999999999983,0.0038109802221693747,0.19420182122282104,,,2024-01-01 09:30:04.650
104.685,0.06999999999999318,-0.004527158724455764,0.013429752066115703,,,2024-01-01 09:30:04.800
105.06,0.0799999999999983,0.003575774388590761,-0.17409224730127576,,,2024-01-01 09:30:04.950
105.25999999999999,0.0799999999999983,0.0019018643998172514,0.07904834996162702,,,2024-01-01 09:30:05.100
104.94999999999999,0.0799999999999983,-0.0029494336589909425,0.20042910781333811,,,2024-01-01 09:30:05.250
105.435,0.06999999999999318,0.004610603029336522,-0.11,,,2024-01-01 09:30:05.400
105.235,0.06999999999999318,-0.0018987047048432445,0.05521730002099517,,,2024-01-01 09:30:05.550
105.435,0.06999999999999318,0.0018987047048432358,-0.07649122807017544,,,2024-01-01 09:30:05.700
105.285,0.06999999999999318,-0.001423690445483948,0.06575246132208158,,,2024-01-01 09:30:05.850
105.66,0.0799999999999983,0.003555432885675347,-0.13777777777777778,,,2024-01-01 09:30:06.000
105.705,0.06999999999999318,0.0004258037109258092,0.04235852253473399,,,2024-01-01 09:30:06.150
105.735,0.06999999999999318,0.00028376844685317507,0.013314646110721794,,,2024-01-01 09:30:06.300
105.62,0.0799999999999983,-0.0010882166151614083,-0.31009615384615385,,,2024-01-01 09:30:06.450
105.955,0.06999999999999318,0.003166728393742123,0.08743169398907104,,,2024-01-01 09:30:06.600
106.32,0.0799999999999983,0.0034389387324605244,-0.11655650491697565,,,2024-01-01 09:30:06.750
106.095,0.06999999999999318,-0.002118495248926899,0.2170886075949367,,,2024-01-01 09:30:06.900
106.28,0.0799999999999983,0.001742201735549787,-0.007048961706991808,,,2024-01-01 09:30:07.050
106.50999999999999,0.0799999999999983,0.0021617565634614202,0.35456757354567575,,,2024-01-01 09:30:07.200
106.975,0.07000000000000739,0.0043562848478062854,0.1799341468138679,,,2024-01-01 09:30:07.350
107.205,0.06999999999999318,0.0021477270371714745,-0.10993700467384677,,,2024-01-01 09:30:07.500
108.065,0.06999999999999318,0.007990008595829918,-0.12320797839185539,,,2024-01-01 09:30:07.650
108.82,0.0799999999999983,0.006962243121897441,0.07768093974990527,,,2024-01-01 09:30:07.800
108.65,0.0799999999999983,-0.0015634343553405587,0.10070031393383241,,,2024-01-01 09:30:07.950
109.30000000000001,0.0799999999999983,0.005964688480054241,0.006889512630773156,,,2024-01-01 09:30:08.100
110.37,0.0799999999999983,0.009741962602299727,-0.19377876527535312,,,2024-01-01 09:30:08.250
111.06,0.0799999999999983,0.006232238028668346,0.0006451612903225806,,,2024-01-01 09:30:08.400
110.38,0.0799999999999983,-0.006141637802105935,-0.10687788249448567,,,2024-01-01 09:30:08.550
110.195,0.07000000000000739,-0.0016774343727004519,-0.25512414597567074,,,2024-01-01 09:30:08.700
110.75,0.0800000000000125,0.005023885286590273,-0.05559416261292564,,,2024-01-01 09:30:08.850
110.86,0.0800000000000125,0.0009927350664135227,-0.12113475177304965,,,2024-01-01 09:30:09.000
111.03,0.0799999999999983,0.0015322910745157526,-0.04497235918123413,,,2024-01-01 09:30:09.150
110.72999999999999,0.0799999999999983,-0.0027056293561575307,-0.04148957700870269,,,2024-01-01 09:30:09.300
110.53999999999999,0.0799999999999983,-0.001717359304899957,0.026206397975781674,,,2024-01-01 09:30:09.450
110.71000000000001,0.0799999999999983,0.00153672346625868,0.16903794037940378,,,2024-01-01 09:30:09.600
110.6,0.0799999999999983,-0.000994080783141086,0.0079002079002079,,,2024-01-01 09:30:09.750
110.75,0.0800000000000125,0.00135531983701057,0.13562695479101508,,,2024-01-01 09:30:09.900
111.03999999999999,0.0799999999999983,0.002615087833249207,0.3020743301642178,,,2024-01-01 09:30:10.050
110.94999999999999,0.0799999999999983,-0.000810847379891425,-0.05980994969256568,,,2024-01-01 09:30:10.200
111.16499999999999,0.07000000000000739,0.0019359346928290977,-0.1294851794071763,,,2024-01-01 09:30:10.350
111.14,0.0800000000000125,-0.0002249162196566225,-0.053647586980920314,,,2024-01-01 09:30:10.500
111.64500000000001,0.07000000000000739,0.004533526628208621,-0.04686330288965414,,,2024-01-01 09:30:10.650
111.63,0.0799999999999983,-0.00013436345334303274,-0.13784246575342465,,,2024-01-01 09:30:10.800
112.59,0.0799999999999983,0.008563070788398455,-0.18014307392152612,,,2024-01-01 09:30:10.950
111.75999999999999,0.0799999999999983,-0.007399186866332909,-0.2039300263599329,,,2024-01-01 09:30:11.100
111.89,0.0800000000000125,0.0011625308709234598,0.15552927261975164,,,2024-01-01 09:30:11.250
112.27000000000001,0.0799999999999983,0.0033904386510584467,0.29273693534100975,,,2024-01-01 09:30:11.400
112.685,0.06999999999999318,0.0036896309999407567,0.1475948120177311,,,2024-01-01 09:30:11.550
113.16,0.0799999999999983,0.004206430962737415,0.005961505706012604,,,2024-01-01 09:30:11.700
113.33000000000001,0.0799999999999983,0.0015011703114907507,0.12040557667934093,,,2024-01-01 09:30:11.850
113.35,0.0799999999999983,0.00017646020868084105,-0.2541689573025472,,,2024-01-01 09:30:12.000
112.39,0.0800000000000125,-0.008505411423362258,-0.11278890600924499,,,2024-01-01 09:30:12.150
111.58000000000001,0.0799999999999983,-0.007233143112793315,0.08765488756310234,,,2024-01-01 09:30:12.300
111.795,0.06999999999999318,0.0019250145843844287,0.022536456031816175,,,2024-01-01 09:30:12.450
112.10499999999999,0.07000000000000739,0.002769095114667785,-0.3455945252352438,,,2024-01-01 09:30:12.600
112.015,0.06999999999999318,-0.000803141217541963,-0.2992854140395124,,,2024-01-01 09:30:12.750
111.935,0.06999999999999318,-0.0007144452190477506,0.04092261904761905,,,2024-01-01 09:30:12.900
111.86,0.0800000000000125,-0.000670256286402912,-0.004287245444801715,,,2024-01-01 09:30:13.050
112.375,0.06999999999999318,0.004593403398342518,-0.029099146192716502,,,2024-01-01 09:30:13.200
112.41,0.0799999999999983,0.00031140868192139907,0.03740401288085212,,,2024-01-01 09:30:13.350
113.18,0.0799999999999983,0.0068265702406721885,-0.08280507131537243,,,2024-01-01 09:30:13.500
113.02000000000001,0.0799999999999983,-0.001414677512680444,0.31102003642987247,,,2024-01-01 09:30:13.650
112.77000000000001,0.0799999999999983,-0.002214447957500988,-0.013803355277128903,,,2024-01-01 09:30:13.800
112.94999999999999,0.0799999999999983,0.001594896669815752,0.07479491716261863,,,2024-01-01 09:30:13.950
113.78999999999999,0.0799999999999983,0.0074094014549051105,0.017768017568376922,,,2024-01-01 09:30:14.100
114.87,0.0799999999999983,0.009446409788395685,-0.17293503689040848,,,2024-01-01 09:30:14.250
114.74000000000001,0.0799999999999983,-0.001132354983587807,-0.13395427603725657,,,2024-01-01 09:30:14.400
113.99000000000001,0.0799999999999983,-0.006557973925037763,-0.21648287869994196,,,2024-01-01 09:30:14.550
113.75,0.0800000000000125,-0.002107667417627495,-0.07728894173602854,,,2024-01-01 09:30:14.700
113.435,0.06999999999999318,-0.002773072182235767,-0.01745365985658233,-0.0784130325389599,,2024-01-01 09:30:14.850
113.25999999999999,0.0799999999999983,-0.001543924963165223,-0.03233475986685687,-0.17260600279917665,-0.6643803143792932,2024-01-01 09:30:15.000
113.53999999999999,0.0799999999999983,0.0024691370569213276,-0.1553750801453302,-0.8466646970563315,0.2863385287766902,2024-01-01 09:30:15.150
113.27000000000001,0.0799999999999983,-0.002380848529957775,0.2759194233967843,1.5764968188148432,-0.8906271545842787,2024-01-01 09:30:15.300
113.08000000000001,0.0799999999999983,-0.001678816387232563,0.19004084808403035,1.063639420924678,-0.7045428847321978,2024-01-01 09:30:15.450
113.27000000000001,0.0799999999999983,0.0016788163872325144,0.2554834723509422,1.4172975335343032,0.10971321527184881,2024-01-01 09:30:15.600
112.88,0.0799999999999983,-0.00344904166806383,-0.0456108182443273,-0.3046738882151574,-1.1220474934616576,2024-01-01 09:30:15.750
111.78,0.0799999999999983,-0.0097926537030064,0.17809970174691095,0.9551032060441476,-2.6496535136230595,2024-01-01 09:30:15.900
111.80000000000001,0.0799999999999983,0.00017890687944684456,-0.031473533619456366,-0.2157691009099283,-0.19134018658048962,2024-01-01 09:30:16.050
112.21000000000001,0.0799999999999983,0.003660554955775969,0.17552533992583436,0.9698011117952564,0.6673090704645208,2024-01-01 09:30:16.200
111.91,0.0799999999999983,-0.0026771388468391877,-0.0983084910400268,-0.6347345042866162,-0.8843295451641205,2024-01-01 09:30:16.350
110.88,0.0799999999999983,-0.009246441388342748,-0.2273258077072791,-1.3874886498786525,-2.4560585914954123,2024-01-01 09:30:16.500
110.87,0.0799999999999983,-9.019165733278042e-05,-0.018132056106739652,-0.14901478669711854,-0.21883862400213466,2024-01-01 09:30:16.650
111.19,0.0799999999999983,0.0028821059308974583,0.39696860339227713,2.270490125917891,0.48328788340651757,2024-01-01 09:30:16.800
111.27000000000001,0.0799999999999983,0.0007192304544515052,0.14572347266881028,0.7673325626501577,-0.04219710290475222,2024-01-01 09:30:16.950
111.38,0.0799999999999983,0.000988097991913211,-0.007705192629815745,-0.13327397780358108,0.022953421707111753,2024-01-01 09:30:17.100
111.66999999999999,0.0799999999999983,0.002600315296178018,-0.03668763102725367,-0.2958489359199927,0.40617950175338957,2024-01-01 09:30:17.250
111.66,0.0799999999999983,-8.955357548626426e-05,0.025108225108225107,0.08461837305820988,-0.266553405182392,2024-01-01 09:30:17.400
111.87,0.0799999999999983,0.0018789429766248912,-0.1825201825201825,-1.1375754860971121,0.24623423847459966,2024-01-01 09:30:17.550
111.995,0.07000000000000739,0.0011167445825905667,0.231647979691136,1.3073604315383134,0.07699628372524742,2024-01-01 09:30:17.700
112.36500000000001,0.07000000000000739,0.0032982736265261985,0.24844036697247707,1.3796220943498672,0.6297136692958589,2024-01-01 09:30:17.850
111.87,0.0799999999999983,-0.004415018209116831,-0.3002105263157895,-1.8361514310404732,-1.392507630395114,2024-01-01 09:30:18.000
112.1,0.0799999999999983,0.00205384721927493,0.15479256080114448,0.8055821411171971,0.31341857264011125,2024-01-01 09:30:18.150
111.87,0.0799999999999983,-0.0020538472192750436,0.16493699036323203,0.8716089684071778,-0.7495653389044916,2024-01-01 09:30:18.300
112.96000000000001,0.0799999999999983,0.009696290886092931,-0.2817196119459768,-1.7298235057020757,2.342858633797353,2024-01-01 09:30:18.450
112.64,0.0800000000000125,-0.0028368813351997263,0.355938624739534,1.9887678623152487,-0.9375964344752433,2024-01-01 09:30:18.600
113.50999999999999,0.0799999999999983,0.00769404635751561,0.031511254019292605,0.09478839562429507,1.758131119871209,2024-01-01 09:30:18.750
113.44,0.0799999999999983,-0.0006168759834305585,0.09168207024029575,0.45411131054616133,-0.3663289650892549,2024-01-01 09:30:18.900
114.16999999999999,0.0799999999999983,0.006414502904418249,-0.2828917826672654,-1.6926933174538707,1.4151297463509,2024-01-01 09:30:19.050
113.50999999999999,0.0799999999999983,-0.005797626920987715,0.03045988453115668,0.10334299938794993,-1.6789938212816162,2024-01-01 09:30:19.200
113.06,0.0799999999999983,-0.003972287520103217,-0.04490603363006924,-0.31092053914841417,-1.1875011184664213,2024-01-01 09:30:19.350
112.87,0.0799999999999983,-0.0016819372796097582,0.08401826484018265,0.49310862306752035,-0.6024501511824037,2024-01-01 09:30:19.500
112.41,0.0799999999999983,-0.004083812493829319,-0.18895542248835662,-1.1677443233980358,-1.1802015555830423,2024-01-01 09:30:19.650
112.47,0.0799999999999983,0.0005336179422247209,0.0450381679389313,0.2748336301561562,-0.045697272115788674,2024-01-01 09:30:19.800
112.49000000000001,0.0799999999999983,0.00017780938880424823,0.3199549887471868,1.942866404324036,-0.12607826394825752,2024-01-01 09:30:19.950
112.21000000000001,0.0799999999999983,-0.002492213127959607,-0.013361462728551337,-0.10708085591919118,-0.7813329384505778,2024-01-01 09:30:20.100
112.32,0.0799999999999983,0.0009798246007259447,-0.01893158388003749,-0.12846681052157202,0.07520769516030423,2024-01-01 09:30:20.250
112.30000000000001,0.0799999999999983,-0.00017807853310334407,0.2795838751625488,1.675083048936027,-0.20298143242689407,2024-01-01 09:30:20.400
111.86,0.0800000000000125,-0.00392577235095572,0.08823529411764706,0.49483587655434613,-1.1404212466358166,2024-01-01 09:30:20.550
112.37,0.0799999999999983,0.0045489085263692094,-0.23384253819036427,-1.441417905453273,0.9776180610322602,2024-01-01 09:30:20.700
